"CONSUMER_ID","SKU_ID","FIRST_PURCHASE_DATE","LAST_PURCHASE_DATE","PURCHASE_COUNT","IS_REPEAT"
"CONS004299","SKU001","2025-12-02","2025-12-02",1,false
"CONS004300","SKU002","2025-12-01","2025-12-01",1,false
"CONS004301","SKU001","2025-12-09","2025-12-22",4,true
"CONS004302","SKU002","2025-12-16","2025-12-16",1,false
"CONS004303","SKU002","2025-12-07","2025-12-07",1,false
"CONS004304","SKU001","2025-12-01","2025-12-11",4,true
"CONS004305","SKU001","2025-12-13","2025-12-31",2,true
"CONS004306","SKU002","2025-12-04","2025-12-04",1,false
"CONS004307","SKU002","2025-12-20","2025-12-20",1,false
"CONS004308","SKU002","2025-12-09","2025-12-09",1,false
"CONS004309","SKU001","2025-12-01","2025-12-01",1,false
"CONS004310","SKU002","2025-12-12","2025-12-12",1,false
"CONS004311","SKU001","2025-12-04","2025-12-04",1,false
"CONS004312","SKU001","2025-12-16","2026-01-04",4,true
"CONS004313","SKU001","2025-12-08","2025-12-17",2,true
"CONS004314","SKU002","2025-12-20","2025-12-20",1,false
"CONS004315","SKU001","2025-12-02","2025-12-02",1,false
"CONS004316","SKU002","2025-12-17","2025-12-17",1,false
"CONS004317","SKU002","2025-12-13","2025-12-13",1,false
"CONS004318","SKU001","2025-12-20","2026-01-06",3,true
"CONS004319","SKU002","2025-12-04","2025-12-04",1,false
"CONS004320","SKU002","2025-12-12","2025-12-12",1,false
"CONS004321","SKU002","2025-12-05","2025-12-05",1,false
"CONS004322","SKU002","2025-12-13","2025-12-21",2,true
"CONS004323","SKU002","2025-12-20","2026-01-06",2,true
"CONS004324","SKU002","2025-12-15","2025-12-26",2,true
"CONS004325","SKU001","2025-12-03","2025-12-03",1,false
"CONS004326","SKU002","2025-12-15","2025-12-15",1,false
"CONS004327","SKU002","2025-12-20","2025-12-20",1,false
"CONS004328","SKU002","2025-12-13","2025-12-13",1,false
"CONS004329","SKU002","2025-12-09","2025-12-09",1,false
"CONS004330","SKU001","2025-12-19","2025-12-19",1,false
"CONS004331","SKU001","2025-12-07","2025-12-07",1,false
"CONS004332","SKU001","2025-12-04","2025-12-21",4,true
"CONS004333","SKU002","2025-12-11","2025-12-11",1,false
"CONS004334","SKU001","2025-12-21","2026-01-06",4,true
"CONS004335","SKU001","2025-12-08","2025-12-29",2,true
"CONS004336","SKU001","2025-12-03","2025-12-03",1,false
"CONS004337","SKU002","2025-12-18","2026-01-03",2,true
"CONS004338","SKU002","2025-12-04","2025-12-04",1,false
"CONS004339","SKU002","2025-12-14","2025-12-14",1,false
"CONS004340","SKU002","2025-12-08","2025-12-08",1,false
"CONS004341","SKU001","2025-12-06","2025-12-24",4,true
"CONS004342","SKU002","2025-12-21","2025-12-21",1,false
"CONS004343","SKU002","2025-12-07","2025-12-23",2,true
"CONS004344","SKU001","2025-12-02","2025-12-02",1,false
"CONS004345","SKU002","2025-12-21","2025-12-21",1,false
"CONS004346","SKU001","2025-12-05","2025-12-14",3,true
"CONS004347","SKU002","2025-12-05","2025-12-05",1,false
"CONS004348","SKU001","2025-12-18","2025-12-18",1,false
"CONS004349","SKU001","2025-12-11","2025-12-11",1,false
"CONS004350","SKU002","2025-12-02","2025-12-02",1,false
"CONS004351","SKU002","2025-12-19","2025-12-19",1,false
"CONS004352","SKU002","2025-12-08","2025-12-08",1,false
"CONS004353","SKU001","2025-12-02","2025-12-11",2,true
"CONS004354","SKU002","2025-12-01","2025-12-01",1,false
"CONS004355","SKU002","2025-12-08","2025-12-08",1,false
"CONS004356","SKU001","2025-12-16","2025-12-16",1,false
"CONS004357","SKU001","2025-12-16","2025-12-16",1,false
"CONS004358","SKU001","2025-12-13","2025-12-13",1,false
"CONS004359","SKU001","2025-12-18","2025-12-18",1,false
"CONS004360","SKU002","2025-12-07","2025-12-07",1,false
"CONS004361","SKU001","2025-12-13","2025-12-13",1,false
"CONS004362","SKU001","2025-12-09","2025-12-28",4,true
"CONS004363","SKU001","2025-12-13","2025-12-13",1,false
"CONS004364","SKU002","2025-12-02","2025-12-20",2,true
"CONS004365","SKU001","2025-12-03","2025-12-03",1,false
"CONS004366","SKU001","2025-12-03","2025-12-03",1,false
"CONS004367","SKU002","2025-12-03","2025-12-03",1,false
"CONS004368","SKU001","2025-12-20","2025-12-20",1,false
"CONS004369","SKU002","2025-12-11","2025-12-11",1,false
"CONS004370","SKU002","2025-12-07","2025-12-07",1,false
"CONS004371","SKU002","2025-12-07","2025-12-07",1,false
"CONS004372","SKU002","2025-12-21","2025-12-21",1,false
"CONS004373","SKU002","2025-12-09","2025-12-09",1,false
"CONS004374","SKU001","2025-12-10","2025-12-10",1,false
"CONS004375","SKU002","2025-12-15","2025-12-15",1,false
"CONS004376","SKU002","2025-12-13","2025-12-13",1,false
"CONS004377","SKU001","2025-12-05","2025-12-05",1,false
"CONS004378","SKU002","2025-12-01","2025-12-01",1,false
"CONS004379","SKU002","2025-12-13","2025-12-13",1,false
"CONS004380","SKU001","2025-12-01","2025-12-11",3,true
"CONS004381","SKU002","2025-12-07","2025-12-07",1,false
"CONS004382","SKU001","2025-12-14","2025-12-14",1,false
"CONS004383","SKU001","2025-12-07","2025-12-24",2,true
"CONS004384","SKU001","2025-12-18","2025-12-18",1,false
"CONS004385","SKU002","2025-12-10","2025-12-10",1,false
"CONS004386","SKU001","2025-12-15","2025-12-15",1,false
"CONS004387","SKU002","2025-12-08","2025-12-08",1,false
"CONS004388","SKU002","2025-12-05","2025-12-05",1,false
"CONS004389","SKU002","2025-12-08","2025-12-08",1,false
"CONS004390","SKU001","2025-12-17","2025-12-17",1,false
"CONS004391","SKU001","2025-12-11","2025-12-28",2,true
"CONS004392","SKU002","2025-12-10","2025-12-10",1,false
"CONS004393","SKU001","2025-12-08","2025-12-08",1,false
"CONS004394","SKU002","2025-12-01","2025-12-15",2,true
"CONS004395","SKU002","2025-12-17","2025-12-25",2,true
"CONS004396","SKU001","2025-12-12","2025-12-12",1,false
"CONS004397","SKU001","2025-12-05","2025-12-05",1,false
"CONS004398","SKU001","2025-12-02","2025-12-19",4,true
"CONS004399","SKU002","2025-12-03","2025-12-03",1,false
"CONS004400","SKU002","2025-12-02","2025-12-18",2,true
"CONS004401","SKU002","2025-12-10","2025-12-30",2,true
"CONS004402","SKU001","2025-12-15","2025-12-15",1,false
"CONS004403","SKU001","2025-12-18","2025-12-18",1,false
"CONS004404","SKU002","2025-12-10","2025-12-10",1,false
"CONS004405","SKU001","2025-12-01","2025-12-13",2,true
"CONS004406","SKU001","2025-12-20","2025-12-20",1,false
"CONS004407","SKU002","2025-12-04","2025-12-04",1,false
"CONS004408","SKU002","2025-12-14","2025-12-14",1,false
"CONS004409","SKU001","2025-12-21","2026-01-06",2,true
"CONS004410","SKU002","2025-12-09","2025-12-09",1,false
"CONS004411","SKU002","2025-12-19","2026-01-02",2,true
"CONS004412","SKU001","2025-12-07","2025-12-19",2,true
"CONS004413","SKU002","2025-12-07","2025-12-07",1,false
"CONS004414","SKU001","2025-12-10","2025-12-25",2,true
"CONS004415","SKU001","2025-12-20","2025-12-20",1,false
"CONS004416","SKU002","2025-12-09","2025-12-09",1,false
"CONS004417","SKU002","2025-12-02","2025-12-02",1,false
"CONS004418","SKU002","2025-12-17","2025-12-17",1,false
"CONS004419","SKU001","2025-12-11","2025-12-20",3,true
"CONS004420","SKU001","2025-12-11","2025-12-11",1,false
"CONS004421","SKU001","2025-12-07","2025-12-25",3,true
"CONS004422","SKU001","2025-12-19","2026-01-03",3,true
"CONS004423","SKU002","2025-12-13","2025-12-13",1,false
"CONS004424","SKU002","2025-12-12","2025-12-12",1,false
"CONS004425","SKU002","2025-12-06","2025-12-06",1,false
"CONS004426","SKU001","2025-12-16","2026-01-01",4,true
"CONS004427","SKU002","2025-12-11","2025-12-11",1,false
"CONS004428","SKU002","2025-12-14","2025-12-29",2,true
"CONS004429","SKU001","2025-12-05","2025-12-05",1,false
"CONS004430","SKU002","2025-12-11","2025-12-20",2,true
"CONS004431","SKU001","2025-12-16","2026-01-01",2,true
"CONS004432","SKU002","2025-12-06","2025-12-06",1,false
"CONS004433","SKU001","2025-12-15","2025-12-23",4,true
"CONS004434","SKU001","2025-12-20","2025-12-20",1,false
"CONS004435","SKU002","2025-12-08","2025-12-08",1,false
"CONS004436","SKU002","2025-12-16","2025-12-16",1,false
"CONS004437","SKU002","2025-12-20","2025-12-20",1,false
"CONS004438","SKU002","2025-12-05","2025-12-05",1,false
"CONS004439","SKU001","2025-12-09","2025-12-09",1,false
"CONS004440","SKU002","2025-12-03","2025-12-03",1,false
"CONS004441","SKU001","2025-12-13","2025-12-13",1,false
"CONS004442","SKU002","2025-12-20","2025-12-20",1,false
"CONS004443","SKU002","2025-12-07","2025-12-21",2,true
"CONS004444","SKU001","2025-12-21","2025-12-21",1,false
"CONS004445","SKU001","2025-12-14","2025-12-29",4,true
"CONS004446","SKU002","2025-12-18","2025-12-18",1,false
"CONS004447","SKU002","2025-12-11","2025-12-11",1,false
"CONS004448","SKU002","2025-12-12","2025-12-12",1,false
"CONS004449","SKU001","2025-12-16","2025-12-27",4,true
"CONS004450","SKU001","2025-12-14","2026-01-01",3,true
"CONS004451","SKU001","2025-12-09","2025-12-16",3,true
"CONS004452","SKU001","2025-12-19","2025-12-29",2,true
"CONS004453","SKU002","2025-12-09","2025-12-09",1,false
"CONS004454","SKU001","2025-12-11","2026-01-01",3,true
"CONS004455","SKU002","2025-12-17","2025-12-17",1,false
"CONS004456","SKU002","2025-12-16","2025-12-16",1,false
"CONS004457","SKU001","2025-12-03","2025-12-24",2,true
"CONS004458","SKU001","2025-12-20","2026-01-10",4,true
"CONS004459","SKU001","2025-12-17","2026-01-04",2,true
"CONS004460","SKU001","2025-12-16","2025-12-16",1,false
"CONS004461","SKU001","2025-12-07","2025-12-21",2,true
"CONS004462","SKU002","2025-12-16","2025-12-16",1,false
"CONS004463","SKU001","2025-12-11","2025-12-11",1,false
"CONS004464","SKU002","2025-12-14","2026-01-03",2,true
"CONS004465","SKU002","2025-12-11","2025-12-11",1,false
"CONS004466","SKU001","2025-12-10","2025-12-10",1,false
"CONS004467","SKU002","2025-12-15","2025-12-15",1,false
"CONS004468","SKU002","2025-12-10","2025-12-10",1,false
"CONS004469","SKU001","2025-12-15","2025-12-15",1,false
"CONS004470","SKU001","2025-12-02","2025-12-02",1,false
"CONS004471","SKU002","2025-12-11","2025-12-11",1,false
"CONS004472","SKU001","2025-12-09","2025-12-16",4,true
"CONS004473","SKU001","2025-12-21","2025-12-29",3,true
"CONS004474","SKU002","2025-12-10","2025-12-25",2,true
"CONS004475","SKU001","2025-12-18","2025-12-18",1,false
"CONS004476","SKU001","2025-12-01","2025-12-11",4,true
"CONS004477","SKU001","2025-12-14","2026-01-01",4,true
"CONS004478","SKU001","2025-12-12","2025-12-12",1,false
"CONS004479","SKU001","2025-12-02","2025-12-02",1,false
"CONS004480","SKU002","2025-12-04","2025-12-04",1,false
"CONS004481","SKU002","2025-12-05","2025-12-05",1,false
"CONS004482","SKU002","2025-12-14","2025-12-14",1,false
"CONS004483","SKU001","2025-12-17","2025-12-17",1,false
"CONS004484","SKU002","2025-12-01","2025-12-01",1,false
"CONS004485","SKU001","2025-12-05","2025-12-05",1,false
"CONS004486","SKU001","2025-12-04","2025-12-13",4,true
"CONS004487","SKU002","2025-12-12","2025-12-12",1,false
"CONS004488","SKU002","2025-12-17","2025-12-26",2,true
"CONS004489","SKU002","2025-12-14","2025-12-14",1,false
"CONS004490","SKU001","2025-12-09","2025-12-09",1,false
"CONS004491","SKU002","2025-12-14","2025-12-14",1,false
"CONS004492","SKU002","2025-12-10","2025-12-10",1,false
"CONS004493","SKU001","2025-12-01","2025-12-01",1,false
"CONS004494","SKU001","2025-12-03","2025-12-03",1,false
"CONS004495","SKU002","2025-12-10","2025-12-10",1,false
"CONS004496","SKU002","2025-12-18","2025-12-18",1,false
"CONS004497","SKU002","2025-12-04","2025-12-04",1,false
"CONS004498","SKU002","2025-12-14","2025-12-14",1,false
"CONS004499","SKU001","2025-12-02","2025-12-11",4,true
"CONS004500","SKU002","2025-12-21","2025-12-21",1,false
"CONS004501","SKU002","2025-12-21","2025-12-21",1,false
"CONS004502","SKU002","2025-12-16","2025-12-27",2,true
"CONS004503","SKU002","2025-12-14","2025-12-14",1,false
"CONS004504","SKU002","2025-12-04","2025-12-04",1,false
"CONS004505","SKU001","2025-12-15","2025-12-15",1,false
"CONS004506","SKU002","2025-12-08","2025-12-08",1,false
"CONS004507","SKU001","2025-12-04","2025-12-15",2,true
"CONS004508","SKU001","2025-12-06","2025-12-06",1,false
"CONS004509","SKU001","2025-12-03","2025-12-17",3,true
"CONS004510","SKU002","2025-12-03","2025-12-03",1,false
"CONS004511","SKU002","2025-12-15","2025-12-15",1,false
"CONS004512","SKU001","2025-12-20","2025-12-20",1,false
"CONS004513","SKU002","2025-12-06","2025-12-06",1,false
"CONS004514","SKU002","2025-12-19","2025-12-19",1,false
"CONS004515","SKU002","2025-12-05","2025-12-05",1,false
"CONS004516","SKU001","2025-12-10","2025-12-23",3,true
"CONS004517","SKU002","2025-12-12","2025-12-12",1,false
"CONS004518","SKU001","2025-12-13","2025-12-29",3,true
"CONS004519","SKU001","2025-12-02","2025-12-02",1,false
"CONS004520","SKU002","2025-12-05","2025-12-05",1,false
"CONS004521","SKU002","2025-12-18","2026-01-03",2,true
"CONS004522","SKU001","2025-12-11","2025-12-11",1,false
"CONS004523","SKU001","2025-12-21","2025-12-31",4,true
"CONS004524","SKU001","2025-12-19","2025-12-19",1,false
"CONS004525","SKU002","2025-12-13","2025-12-13",1,false
"CONS004526","SKU002","2025-12-16","2025-12-16",1,false
"CONS004527","SKU001","2025-12-10","2025-12-10",1,false
"CONS004528","SKU002","2025-12-21","2025-12-21",1,false
"CONS004529","SKU001","2025-12-03","2025-12-03",1,false
"CONS004530","SKU002","2025-12-09","2025-12-09",1,false
"CONS004531","SKU001","2025-12-16","2025-12-16",1,false
"CONS004532","SKU001","2025-12-12","2025-12-29",3,true
"CONS004533","SKU002","2025-12-05","2025-12-05",1,false
"CONS004534","SKU001","2025-12-03","2025-12-03",1,false
"CONS004535","SKU001","2025-12-09","2025-12-09",1,false
"CONS004536","SKU001","2025-12-15","2025-12-30",3,true
"CONS004537","SKU002","2025-12-04","2025-12-04",1,false
"CONS004538","SKU002","2025-12-02","2025-12-02",1,false
"CONS004539","SKU001","2025-12-10","2025-12-20",4,true
"CONS004540","SKU001","2025-12-04","2025-12-04",1,false
"CONS004541","SKU002","2025-12-17","2025-12-17",1,false
"CONS004542","SKU001","2025-12-10","2025-12-10",1,false
"CONS004543","SKU002","2025-12-14","2025-12-14",1,false
"CONS004544","SKU002","2025-12-20","2025-12-20",1,false
"CONS004545","SKU001","2025-12-16","2025-12-25",4,true
"CONS004546","SKU001","2025-12-07","2025-12-07",1,false
"CONS004547","SKU001","2025-12-16","2025-12-16",1,false
"CONS004548","SKU001","2025-12-03","2025-12-12",3,true
"CONS004549","SKU002","2025-12-13","2025-12-13",1,false
"CONS004550","SKU002","2025-12-14","2025-12-14",1,false
"CONS004551","SKU001","2025-12-04","2025-12-04",1,false
"CONS004552","SKU002","2025-12-17","2025-12-17",1,false
"CONS004553","SKU002","2025-12-15","2025-12-15",1,false
"CONS004554","SKU002","2025-12-15","2025-12-15",1,false
"CONS004555","SKU001","2025-12-03","2025-12-12",3,true
"CONS004556","SKU002","2025-12-10","2025-12-10",1,false
"CONS004557","SKU002","2025-12-15","2025-12-15",1,false
"CONS004558","SKU002","2025-12-07","2025-12-07",1,false
"CONS004559","SKU002","2025-12-13","2025-12-13",1,false
"CONS004560","SKU001","2025-12-15","2025-12-28",4,true
"CONS004561","SKU002","2025-12-03","2025-12-03",1,false
"CONS004562","SKU001","2025-12-19","2025-12-27",2,true
"CONS004563","SKU002","2025-12-13","2025-12-13",1,false
"CONS004564","SKU001","2025-12-10","2025-12-10",1,false
"CONS004565","SKU002","2025-12-08","2025-12-08",1,false
"CONS004566","SKU002","2025-12-02","2025-12-02",1,false
"CONS004567","SKU002","2025-12-04","2025-12-04",1,false
"CONS004568","SKU002","2025-12-13","2025-12-13",1,false
"CONS004569","SKU002","2025-12-02","2025-12-20",2,true
"CONS004570","SKU001","2025-12-05","2025-12-05",1,false
"CONS004571","SKU002","2025-12-20","2025-12-20",1,false
"CONS004572","SKU002","2025-12-20","2025-12-20",1,false
"CONS004573","SKU002","2025-12-08","2025-12-08",1,false
"CONS004574","SKU002","2025-12-02","2025-12-02",1,false
"CONS004575","SKU002","2025-12-19","2025-12-19",1,false
"CONS004576","SKU002","2025-12-21","2025-12-21",1,false
"CONS004577","SKU002","2025-12-14","2025-12-14",1,false
"CONS004578","SKU002","2025-12-17","2025-12-17",1,false
"CONS004579","SKU002","2025-12-20","2025-12-20",1,false
"CONS004580","SKU002","2025-12-17","2026-01-01",2,true
"CONS004581","SKU002","2025-12-05","2025-12-19",2,true
"CONS004582","SKU002","2025-12-03","2025-12-03",1,false
"CONS004583","SKU001","2025-12-12","2025-12-23",2,true
"CONS004584","SKU002","2025-12-17","2025-12-17",1,false
"CONS004585","SKU002","2025-12-19","2026-01-09",2,true
"CONS004586","SKU002","2025-12-09","2025-12-09",1,false
"CONS004587","SKU001","2025-12-09","2025-12-26",2,true
"CONS004588","SKU001","2025-12-21","2025-12-21",1,false
"CONS004589","SKU002","2025-12-21","2025-12-21",1,false
"CONS004590","SKU001","2025-12-09","2025-12-29",4,true
"CONS004591","SKU002","2025-12-18","2025-12-18",1,false
"CONS004592","SKU001","2025-12-02","2025-12-09",3,true
"CONS004593","SKU002","2025-12-12","2025-12-29",2,true
"CONS004594","SKU002","2025-12-13","2025-12-13",1,false
"CONS004595","SKU001","2025-12-17","2025-12-17",1,false
"CONS004596","SKU001","2025-12-12","2025-12-12",1,false
"CONS004597","SKU001","2025-12-17","2025-12-17",1,false
"CONS004598","SKU002","2025-12-16","2025-12-16",1,false
"CONS004599","SKU002","2025-12-20","2025-12-20",1,false
"CONS004600","SKU002","2025-12-21","2026-01-10",2,true
"CONS004601","SKU002","2025-12-12","2025-12-12",1,false
"CONS004602","SKU001","2025-12-12","2025-12-12",1,false
"CONS004603","SKU001","2025-12-09","2025-12-19",3,true
"CONS004604","SKU001","2025-12-21","2026-01-02",2,true
"CONS004605","SKU001","2025-12-20","2026-01-08",2,true
"CONS004606","SKU002","2025-12-11","2025-12-11",1,false
"CONS004607","SKU001","2025-12-12","2025-12-22",4,true
"CONS004608","SKU002","2025-12-02","2025-12-02",1,false
"CONS004609","SKU001","2025-12-05","2025-12-05",1,false
"CONS004610","SKU001","2025-12-14","2025-12-14",1,false
"CONS004611","SKU002","2025-12-15","2025-12-15",1,false
"CONS004612","SKU002","2025-12-19","2025-12-19",1,false
"CONS004613","SKU002","2025-12-15","2025-12-15",1,false
"CONS004614","SKU001","2025-12-18","2025-12-18",1,false
"CONS004615","SKU002","2025-12-01","2025-12-01",1,false
"CONS004616","SKU002","2025-12-12","2025-12-12",1,false
"CONS004617","SKU001","2025-12-18","2025-12-18",1,false
"CONS004618","SKU002","2025-12-16","2025-12-31",2,true
"CONS004619","SKU002","2025-12-04","2025-12-04",1,false
"CONS004620","SKU001","2025-12-01","2025-12-01",1,false
"CONS004621","SKU001","2025-12-15","2026-01-04",4,true
"CONS004622","SKU001","2025-12-12","2025-12-12",1,false
"CONS004623","SKU002","2025-12-06","2025-12-06",1,false
"CONS004624","SKU002","2025-12-19","2025-12-19",1,false
"CONS004625","SKU002","2025-12-20","2025-12-20",1,false
"CONS004626","SKU002","2025-12-08","2025-12-08",1,false
"CONS004627","SKU002","2025-12-16","2025-12-16",1,false
"CONS004628","SKU002","2025-12-20","2025-12-20",1,false
"CONS004629","SKU001","2025-12-08","2025-12-08",1,false
"CONS004630","SKU001","2025-12-19","2025-12-19",1,false
"CONS004631","SKU001","2025-12-15","2025-12-23",4,true
"CONS004632","SKU002","2025-12-18","2025-12-18",1,false
"CONS004633","SKU001","2025-12-21","2026-01-05",4,true
"CONS004634","SKU002","2025-12-17","2025-12-17",1,false
"CONS004635","SKU002","2025-12-21","2025-12-21",1,false
"CONS004636","SKU001","2025-12-18","2026-01-05",2,true
"CONS004637","SKU001","2025-12-08","2025-12-08",1,false
"CONS004638","SKU002","2025-12-02","2025-12-02",1,false
"CONS004639","SKU001","2025-12-17","2025-12-17",1,false
"CONS004640","SKU002","2025-12-05","2025-12-05",1,false
"CONS004641","SKU002","2025-12-13","2025-12-13",1,false
"CONS004642","SKU002","2025-12-08","2025-12-08",1,false
